county,precinct,office,district,candidate,party,votes,machine,mail,mail_48,federal,military,emergency,provisional
Middlesex,Borough of Jamesburg 08,U.S. Senate,,Write-In,,1,0,1,0,0,0,0,0
Middlesex,Borough of Jamesburg 08,U.S. Senate,,Overvotes,,11,0,9,0,0,0,0,2
Middlesex,Borough of Jamesburg 08,U.S. Senate,,Undervotes,,86,0,68,0,0,0,0,18
Middlesex,Borough of Jamesburg 08,U.S. House,12,Bonnie Watson Coleman,DEM,1153,0,1054,0,2,0,0,97
Middlesex,Borough of Jamesburg 08,U.S. House,12,Mark Razzoli,REP,1037,0,945,0,0,0,0,92
Middlesex,Borough of Jamesburg 08,U.S. House,12,Kenneth J. Cody,NPF,10,0,9,0,0,0,0,1
Middlesex,Borough of Jamesburg 08,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,38,0,33,0,0,0,0,5
Middlesex,Borough of Jamesburg 08,U.S. House,12,Write-In,,3,0,2,0,0,0,0,1
Middlesex,Borough of Jamesburg 08,U.S. House,12,Overvotes,,24,0,23,0,0,0,0,1
Middlesex,Borough of Jamesburg 08,U.S. House,12,Undervotes,,114,0,98,0,0,0,0,16
Middlesex,Borough of Metuchen 09,Registered Voters,,,,11544,,,,,,,
Middlesex,Borough of Metuchen 09,Ballots Cast Total,,,,8795,4,8197,0,66,0,0,528
Middlesex,Borough of Metuchen 09,Ballots Cast Blank,,,,3,0,2,0,0,0,0,1
Middlesex,Borough of Metuchen 09,President,,Joseph R. Biden,DEM,5953,1,5609,0,60,0,0,283
Middlesex,Borough of Metuchen 09,President,,Donald J. Trump,REP,2548,3,2320,0,4,0,0,221
Middlesex,Borough of Metuchen 09,President,,Jo Jorgensen,NPC,95,0,92,0,0,0,0,3
Middlesex,Borough of Metuchen 09,President,,Don Blankenship,NPD,9,0,9,0,0,0,0,0
Middlesex,Borough of Metuchen 09,President,,Howie Hawkins,NPE,31,0,28,0,1,0,0,2
Middlesex,Borough of Metuchen 09,President,,Gloria Estela La Riva,NPF,5,0,5,0,0,0,0,0
Middlesex,Borough of Metuchen 09,President,,"Roque ""Rocky"" De La Fuente",NPG,3,0,3,0,0,0,0,0
Middlesex,Borough of Metuchen 09,President,,Bill Hammons,NPH,4,0,4,0,0,0,0,0
Middlesex,Borough of Metuchen 09,President,,Write-In,,45,0,44,0,0,0,0,1
Middlesex,Borough of Metuchen 09,President,,Overvotes,,28,0,24,0,1,0,0,3
Middlesex,Borough of Metuchen 09,President,,Undervotes,,74,0,59,0,0,0,0,15
Middlesex,Borough of Metuchen 09,U.S. Senate,,Cory Booker,DEM,5797,1,5454,0,58,0,0,284
Middlesex,Borough of Metuchen 09,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,2595,3,2385,0,4,0,0,203
Middlesex,Borough of Metuchen 09,U.S. Senate,,Daniel Burke,NPC,38,0,33,0,0,0,0,5
Middlesex,Borough of Metuchen 09,U.S. Senate,,Veronica Fernandez,NPD,42,0,37,0,0,0,0,5
Middlesex,Borough of Metuchen 09,U.S. Senate,,Madelyn R. Hoffman,,88,0,80,0,1,0,0,7
Middlesex,Borough of Metuchen 09,U.S. Senate,,Write-In,,5,0,5,0,0,0,0,0
Middlesex,Borough of Metuchen 09,U.S. Senate,,Overvotes,,28,0,25,0,0,0,0,3
Middlesex,Borough of Metuchen 09,U.S. Senate,,Undervotes,,202,0,178,0,3,0,0,21
Middlesex,Borough of Metuchen 09,U.S. House,6,Frank Pallone Jr.,DEM,5906,1,5567,0,59,0,0,279
Middlesex,Borough of Metuchen 09,U.S. House,6,Christian Onuoha,REP,2605,3,2386,0,4,0,0,212
Middlesex,Borough of Metuchen 09,U.S. House,6,Write-In,,4,0,4,0,0,0,0,0
Middlesex,Borough of Metuchen 09,U.S. House,6,Overvotes,,6,0,6,0,0,0,0,0
Middlesex,Borough of Metuchen 09,U.S. House,6,Undervotes,,274,0,234,0,3,0,0,37
Middlesex,Borough of Middlesex 10,Registered Voters,,,,10007,,,,,,,
Middlesex,Borough of Middlesex 10,Ballots Cast Total,,,,7339,3,6680,0,6,0,0,650
Middlesex,Borough of Middlesex 10,Ballots Cast Blank,,,,11,0,8,0,0,0,0,3
Middlesex,Borough of Middlesex 10,President,,Joseph R. Biden,DEM,3460,1,3156,0,6,0,0,297
Middlesex,Borough of Middlesex 10,President,,Donald J. Trump,REP,3608,2,3284,0,0,0,0,322
Middlesex,Borough of Middlesex 10,President,,Jo Jorgensen,NPC,78,0,74,0,0,0,0,4
Middlesex,Borough of Middlesex 10,President,,Don Blankenship,NPD,4,0,4,0,0,0,0,0
Middlesex,Borough of Middlesex 10,President,,Howie Hawkins,NPE,23,0,23,0,0,0,0,0
Middlesex,Borough of Middlesex 10,President,,Gloria Estela La Riva,NPF,7,0,6,0,0,0,0,1
Middlesex,Borough of Middlesex 10,President,,"Roque ""Rocky"" De La Fuente",NPG,5,0,5,0,0,0,0,0
Middlesex,Borough of Middlesex 10,President,,Bill Hammons,NPH,3,0,3,0,0,0,0,0
Middlesex,Borough of Middlesex 10,President,,Write-In,,31,0,28,0,0,0,0,3
Middlesex,Borough of Middlesex 10,President,,Overvotes,,52,0,44,0,0,0,0,8
Middlesex,Borough of Middlesex 10,President,,Undervotes,,68,0,53,0,0,0,0,15
Middlesex,Borough of Middlesex 10,U.S. Senate,,Cory Booker,DEM,3384,1,3074,0,6,0,0,303
Middlesex,Borough of Middlesex 10,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,3463,2,3185,0,0,0,0,276
Middlesex,Borough of Middlesex 10,U.S. Senate,,Daniel Burke,NPC,44,0,38,0,0,0,0,6
Middlesex,Borough of Middlesex 10,U.S. Senate,,Veronica Fernandez,NPD,61,0,53,0,0,0,0,8
Middlesex,Borough of Middlesex 10,U.S. Senate,,Madelyn R. Hoffman,,76,0,70,0,0,0,0,6
Middlesex,Borough of Middlesex 10,U.S. Senate,,Write-In,,11,0,10,0,0,0,0,1
Middlesex,Borough of Middlesex 10,U.S. Senate,,Overvotes,,78,0,66,0,0,0,0,12
Middlesex,Borough of Middlesex 10,U.S. Senate,,Undervotes,,222,0,184,0,0,0,0,38
Middlesex,Borough of Middlesex 10,U.S. House,12,Bonnie Watson Coleman,DEM,3306,1,3008,0,5,0,0,292
Middlesex,Borough of Middlesex 10,U.S. House,12,Mark Razzoli,REP,3556,2,3263,0,1,0,0,290
Middlesex,Borough of Middlesex 10,U.S. House,12,Kenneth J. Cody,NPF,22,0,20,0,0,0,0,2
Middlesex,Borough of Middlesex 10,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,68,0,63,0,0,0,0,5
Middlesex,Borough of Middlesex 10,U.S. House,12,Write-In,,4,0,4,0,0,0,0,0
Middlesex,Borough of Middlesex 10,U.S. House,12,Overvotes,,42,0,36,0,0,0,0,6
Middlesex,Borough of Middlesex 10,U.S. House,12,Undervotes,,341,0,286,0,0,0,0,55
Middlesex,Borough of Milltown 11,Registered Voters,,,,5569,,,,,,,
Middlesex,Borough of Milltown 11,Ballots Cast Total,,,,4344,1,3981,0,8,0,0,354
Middlesex,Borough of Milltown 11,Ballots Cast Blank,,,,0,0,0,0,0,0,0,0
Middlesex,Borough of Milltown 11,President,,Joseph R. Biden,DEM,2043,0,1898,0,6,0,0,139
Middlesex,Borough of Milltown 11,President,,Donald J. Trump,REP,2135,1,1935,0,2,0,0,197
Middlesex,Borough of Milltown 11,President,,Jo Jorgensen,NPC,71,0,68,0,0,0,0,3
Middlesex,Borough of Milltown 11,President,,Don Blankenship,NPD,2,0,2,0,0,0,0,0
Middlesex,Borough of Milltown 11,President,,Howie Hawkins,NPE,13,0,11,0,0,0,0,2
Middlesex,Borough of Milltown 11,President,,Gloria Estela La Riva,NPF,2,0,2,0,0,0,0,0
Middlesex,Borough of Milltown 11,President,,"Roque ""Rocky"" De La Fuente",NPG,2,0,2,0,0,0,0,0
Middlesex,Borough of Milltown 11,President,,Bill Hammons,NPH,2,0,2,0,0,0,0,0
Middlesex,Borough of Milltown 11,President,,Write-In,,17,0,16,0,0,0,0,1
Middlesex,Borough of Milltown 11,President,,Overvotes,,17,0,13,0,0,0,0,4
Middlesex,Borough of Milltown 11,President,,Undervotes,,40,0,32,0,0,0,0,8
Middlesex,Borough of Milltown 11,U.S. Senate,,Cory Booker,DEM,1977,0,1836,0,6,0,0,135
Middlesex,Borough of Milltown 11,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,2090,1,1903,0,2,0,0,184
Middlesex,Borough of Milltown 11,U.S. Senate,,Daniel Burke,NPC,30,0,29,0,0,0,0,1
Middlesex,Borough of Milltown 11,U.S. Senate,,Veronica Fernandez,NPD,34,0,29,0,0,0,0,5
Middlesex,Borough of Milltown 11,U.S. Senate,,Madelyn R. Hoffman,,43,0,39,0,0,0,0,4
Middlesex,Borough of Milltown 11,U.S. Senate,,Write-In,,4,0,4,0,0,0,0,0
Middlesex,Borough of Milltown 11,U.S. Senate,,Overvotes,,29,0,25,0,0,0,0,4
Middlesex,Borough of Milltown 11,U.S. Senate,,Undervotes,,137,0,116,0,0,0,0,21
Middlesex,Borough of Milltown 11,U.S. House,12,Bonnie Watson Coleman,DEM,1953,0,1820,0,6,0,0,127
Middlesex,Borough of Milltown 11,U.S. House,12,Mark Razzoli,REP,2103,1,1916,0,2,0,0,184
Middlesex,Borough of Milltown 11,U.S. House,12,Kenneth J. Cody,NPF,16,0,16,0,0,0,0,0
Middlesex,Borough of Milltown 11,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,46,0,41,0,0,0,0,5
Middlesex,Borough of Milltown 11,U.S. House,12,Write-In,,1,0,1,0,0,0,0,0
Middlesex,Borough of Milltown 11,U.S. House,12,Overvotes,,22,0,17,0,0,0,0,5
Middlesex,Borough of Milltown 11,U.S. House,12,Undervotes,,203,0,170,0,0,0,0,33
Middlesex,Township of Monroe 12,Registered Voters,,,,39995,,,,,,,
Middlesex,Township of Monroe 12,Ballots Cast Total,,,,31185,4,29717,0,78,0,0,1386
Middlesex,Township of Monroe 12,Ballots Cast Blank,,,,24,0,13,0,0,0,0,11
Middlesex,Township of Monroe 12,President,,Joseph R. Biden,DEM,16593,1,15979,0,67,0,0,546
Middlesex,Township of Monroe 12,President,,Donald J. Trump,REP,13841,3,13049,0,9,0,0,780
Middlesex,Township of Monroe 12,President,,Jo Jorgensen,NPC,132,0,127,0,0,0,0,5
Middlesex,Township of Monroe 12,President,,Don Blankenship,NPD,19,0,18,0,0,0,0,1
Middlesex,Township of Monroe 12,President,,Howie Hawkins,NPE,67,0,64,0,1,0,0,2
Middlesex,Township of Monroe 12,President,,Gloria Estela La Riva,NPF,9,0,9,0,0,0,0,0
Middlesex,Township of Monroe 12,President,,"Roque ""Rocky"" De La Fuente",NPG,13,0,13,0,0,0,0,0
Middlesex,Township of Monroe 12,President,,Bill Hammons,NPH,17,0,16,0,0,0,0,1
Middlesex,Township of Monroe 12,President,,Write-In,,89,0,87,0,0,0,0,2
Middlesex,Township of Monroe 12,President,,Overvotes,,149,0,135,0,1,0,0,13
Middlesex,Township of Monroe 12,President,,Undervotes,,256,0,220,0,0,0,0,36
Middlesex,Township of Monroe 12,U.S. Senate,,Cory Booker,DEM,15896,1,15314,0,63,0,0,518
Middlesex,Township of Monroe 12,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,13729,3,12982,0,11,0,0,733
Middlesex,Township of Monroe 12,U.S. Senate,,Daniel Burke,NPC,132,0,116,0,0,0,0,16
Middlesex,Township of Monroe 12,U.S. Senate,,Veronica Fernandez,NPD,136,0,130,0,0,0,0,6
Middlesex,Township of Monroe 12,U.S. Senate,,Madelyn R. Hoffman,,208,0,193,0,2,0,0,13
Middlesex,Township of Monroe 12,U.S. Senate,,Write-In,,29,0,27,0,0,0,0,2
Middlesex,Township of Monroe 12,U.S. Senate,,Overvotes,,252,0,244,0,0,0,0,8
Middlesex,Township of Monroe 12,U.S. Senate,,Undervotes,,803,0,711,0,2,0,0,90
Middlesex,Township of Monroe 12,U.S. House,12,Bonnie Watson Coleman,DEM,15750,1,15170,0,62,0,0,517
Middlesex,Township of Monroe 12,U.S. House,12,Mark Razzoli,REP,13879,3,13127,0,12,0,0,737
Middlesex,Township of Monroe 12,U.S. House,12,Kenneth J. Cody,NPF,95,0,86,0,0,0,0,9
Middlesex,Township of Monroe 12,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,201,0,186,0,2,0,0,13
Middlesex,Township of Monroe 12,U.S. House,12,Write-In,,24,0,22,0,0,0,0,2
Middlesex,Township of Monroe 12,U.S. House,12,Overvotes,,94,0,87,0,0,0,0,7
Middlesex,Township of Monroe 12,U.S. House,12,Undervotes,,1142,0,1039,0,2,0,0,101
Middlesex,City of New Brunswick 15,Registered Voters,,,,22234,,,,,,,
Middlesex,City of New Brunswick 15,Ballots Cast Total,,,,9682,17,7835,0,60,0,0,1770
Middlesex,City of New Brunswick 15,Ballots Cast Blank,,,,17,0,7,0,0,0,0,10
Middlesex,City of New Brunswick 15,President,,Joseph R. Biden,DEM,7639,14,6235,0,54,0,0,1336
Middlesex,City of New Brunswick 15,President,,Donald J. Trump,REP,1608,3,1271,0,6,0,0,328
Middlesex,City of New Brunswick 15,President,,Jo Jorgensen,NPC,60,0,48,0,0,0,0,12
Middlesex,City of New Brunswick 15,President,,Don Blankenship,NPD,8,0,6,0,0,0,0,2
Middlesex,City of New Brunswick 15,President,,Howie Hawkins,NPE,49,0,40,0,0,0,0,9
Middlesex,City of New Brunswick 15,President,,Gloria Estela La Riva,NPF,23,0,18,0,0,0,0,5
Middlesex,City of New Brunswick 15,President,,"Roque ""Rocky"" De La Fuente",NPG,2,0,2,0,0,0,0,0
Middlesex,City of New Brunswick 15,President,,Bill Hammons,NPH,7,0,7,0,0,0,0,0
Middlesex,City of New Brunswick 15,President,,Write-In,,37,0,34,0,0,0,0,3
Middlesex,City of New Brunswick 15,President,,Overvotes,,136,0,99,0,0,0,0,37
Middlesex,City of New Brunswick 15,President,,Undervotes,,113,0,75,0,0,0,0,38
Middlesex,City of New Brunswick 15,U.S. Senate,,Cory Booker,DEM,7496,14,6158,0,52,0,0,1272
Middlesex,City of New Brunswick 15,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,1390,2,1125,0,7,0,0,256
Middlesex,City of New Brunswick 15,U.S. Senate,,Daniel Burke,NPC,30,0,21,0,0,0,0,9
Middlesex,City of New Brunswick 15,U.S. Senate,,Veronica Fernandez,NPD,107,0,69,0,0,0,0,38
Middlesex,City of New Brunswick 15,U.S. Senate,,Madelyn R. Hoffman,,139,0,115,0,1,0,0,23
Middlesex,City of New Brunswick 15,U.S. Senate,,Write-In,,11,0,11,0,0,0,0,0
Middlesex,City of New Brunswick 15,U.S. Senate,,Overvotes,,127,0,93,0,0,0,0,34
Middlesex,City of New Brunswick 15,U.S. Senate,,Undervotes,,382,1,243,0,0,0,0,138
Middlesex,City of New Brunswick 15,U.S. House,6,Frank Pallone Jr.,DEM,7608,13,6263,0,51,0,0,1281
Middlesex,City of New Brunswick 15,U.S. House,6,Christian Onuoha,REP,1498,2,1194,0,8,0,0,294
Middlesex,City of New Brunswick 15,U.S. House,6,Write-In,,15,0,14,0,0,0,0,1
Middlesex,City of New Brunswick 15,U.S. House,6,Overvotes,,28,0,26,0,0,0,0,2
Middlesex,City of New Brunswick 15,U.S. House,6,Undervotes,,533,2,338,0,1,0,0,192
Middlesex,Township of North Brunswick 20,Registered Voters,,,,27936,,,,,,,
Middlesex,Township of North Brunswick 20,Ballots Cast Total,,,,18710,10,16870,0,75,0,0,1755
Middlesex,Township of North Brunswick 20,Ballots Cast Blank,,,,29,0,24,0,0,0,0,5
Middlesex,Township of North Brunswick 20,President,,Joseph R. Biden,DEM,12606,4,11402,0,68,0,0,1132
Middlesex,Township of North Brunswick 20,President,,Donald J. Trump,REP,5507,5,4971,0,6,0,0,525
Middlesex,Township of North Brunswick 20,President,,Jo Jorgensen,NPC,126,0,112,0,1,0,0,13
Middlesex,Township of North Brunswick 20,President,,Don Blankenship,NPD,5,0,4,0,0,0,0,1
Middlesex,Township of North Brunswick 20,President,,Howie Hawkins,NPE,58,0,55,0,0,0,0,3
Middlesex,Township of North Brunswick 20,President,,Gloria Estela La Riva,NPF,17,0,17,0,0,0,0,0
Middlesex,Township of North Brunswick 20,President,,"Roque ""Rocky"" De La Fuente",NPG,12,0,11,0,0,0,0,1
Middlesex,Township of North Brunswick 20,President,,Bill Hammons,NPH,10,0,10,0,0,0,0,0
Middlesex,Township of North Brunswick 20,President,,Write-In,,44,0,44,0,0,0,0,0
Middlesex,Township of North Brunswick 20,President,,Overvotes,,171,0,123,0,0,0,0,48
Middlesex,Township of North Brunswick 20,President,,Undervotes,,154,1,121,0,0,0,0,32
Middlesex,Township of North Brunswick 20,U.S. Senate,,Cory Booker,DEM,12326,4,11144,0,60,0,0,1118
Middlesex,Township of North Brunswick 20,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,5260,5,4795,0,7,0,0,453
Middlesex,Township of North Brunswick 20,U.S. Senate,,Daniel Burke,NPC,87,0,75,0,0,0,0,12
Middlesex,Township of North Brunswick 20,U.S. Senate,,Veronica Fernandez,NPD,155,0,121,0,1,0,0,33
Middlesex,Township of North Brunswick 20,U.S. Senate,,Madelyn R. Hoffman,,166,0,157,0,1,0,0,8
Middlesex,Township of North Brunswick 20,U.S. Senate,,Write-In,,13,0,13,0,0,0,0,0
Middlesex,Township of North Brunswick 20,U.S. Senate,,Overvotes,,191,0,150,0,0,0,0,41
Middlesex,Township of North Brunswick 20,U.S. Senate,,Undervotes,,512,1,415,0,6,0,0,90
Middlesex,Township of North Brunswick 20,U.S. House,12,Bonnie Watson Coleman,DEM,12232,4,11056,0,61,0,0,1111
Middlesex,Township of North Brunswick 20,U.S. House,12,Mark Razzoli,REP,5312,6,4836,0,5,0,0,465
Middlesex,Township of North Brunswick 20,U.S. House,12,Kenneth J. Cody,NPF,62,0,59,0,0,0,0,3
Middlesex,Township of North Brunswick 20,U.S. House,12,"Edward ""NJ Weedman"" Forchion",NPG,191,0,163,0,3,0,0,25
Middlesex,Township of North Brunswick 20,U.S. House,12,Write-In,,13,0,12,0,0,0,0,1
Middlesex,Township of North Brunswick 20,U.S. House,12,Overvotes,,122,0,102,0,0,0,0,20
Middlesex,Township of North Brunswick 20,U.S. House,12,Undervotes,,778,0,642,0,6,0,0,130
Middlesex,21 Township of Old Bridge Cong. 6,Registered Voters,,,,10114,,,,,,,
Middlesex,21 Township of Old Bridge Cong. 6,Ballots Cast Total,,,,7438,11,6821,0,61,0,0,545
Middlesex,21 Township of Old Bridge Cong. 6,Ballots Cast Blank,,,,4,0,4,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,President,,Joseph R. Biden,DEM,3421,2,3141,0,55,0,0,223
Middlesex,21 Township of Old Bridge Cong. 6,President,,Donald J. Trump,REP,3797,9,3485,0,6,0,0,297
Middlesex,21 Township of Old Bridge Cong. 6,President,,Jo Jorgensen,NPC,60,0,55,0,0,0,0,5
Middlesex,21 Township of Old Bridge Cong. 6,President,,Don Blankenship,NPD,2,0,2,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,President,,Howie Hawkins,NPE,28,0,25,0,0,0,0,3
Middlesex,21 Township of Old Bridge Cong. 6,President,,Gloria Estela La Riva,NPF,3,0,3,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,President,,"Roque ""Rocky"" De La Fuente",NPG,4,0,4,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,President,,Bill Hammons,NPH,3,0,3,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,President,,Write-In,,19,0,19,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,President,,Overvotes,,48,0,39,0,0,0,0,9
Middlesex,21 Township of Old Bridge Cong. 6,President,,Undervotes,,53,0,45,0,0,0,0,8
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Cory Booker,DEM,3394,2,3116,0,54,0,0,222
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,"Rikin ""Rik"" Mehta",REP,3574,8,3291,0,5,0,0,270
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Daniel Burke,NPC,53,0,44,0,0,0,0,9
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Veronica Fernandez,NPD,58,0,52,0,0,0,0,6
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Madelyn R. Hoffman,,80,0,69,0,0,0,0,11
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Write-In,,7,0,7,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Overvotes,,57,0,52,0,0,0,0,5
Middlesex,21 Township of Old Bridge Cong. 6,U.S. Senate,,Undervotes,,215,1,190,0,2,0,0,22
Middlesex,21 Township of Old Bridge Cong. 6,U.S. House,6,Frank Pallone Jr.,DEM,3642,3,3342,0,54,0,0,243
Middlesex,21 Township of Old Bridge Cong. 6,U.S. House,6,Christian Onuoha,REP,3494,8,3218,0,4,0,0,264
Middlesex,21 Township of Old Bridge Cong. 6,U.S. House,6,Write-In,,5,0,5,0,0,0,0,0
Middlesex,21 Township of Old Bridge Cong. 6,U.S. House,6,Overvotes,,19,0,18,0,0,0,0,1
Middlesex,21 Township of Old Bridge Cong. 6,U.S. House,6,Undervotes,,278,0,238,0,3,0,0,37
Middlesex,22 Township of Old Bridge Cong. 12,Registered Voters,,,,29702,,,,,,,
Middlesex,22 Township of Old Bridge Cong. 12,Ballots Cast Total,,,,21297,25,19538,0,159,0,0,1575
Middlesex,22 Township of Old Bridge Cong. 12,Ballots Cast Blank,,,,23,0,19,0,0,0,0,4
Middlesex,22 Township of Old Bridge Cong. 12,President,,Joseph R. Biden,DEM,10260,5,9408,0,124,0,0,723
Middlesex,22 Township of Old Bridge Cong. 12,President,,Donald J. Trump,REP,10356,18,9527,0,35,0,0,776
Middlesex,22 Township of Old Bridge Cong. 12,President,,Jo Jorgensen,NPC,163,0,154,0,0,0,0,9
